program_ID,program_name,response_date,signal_number,Asking/Defining Problems,Making Observations,Generate data,data Modeling,"Interpreting, Communicate finding",Any Work With Data,Sum Work With Data,KLS_qual,HM_qual,KMS_qual,Josh notes
8,Providence - Crazy Machines,7/21/15,3,1,1,1,0,1,1,4,"- I think the students have traveled to a space center, or museum (some eduactional center) same location as ESM2
- Student: what if you were swimming in the ocean? Would the sound and shock still kill you?
- Meteror shower, student: I'm going to write th","-students are thinking about a comet hitting the Earth and the expert tells them that it travels faster than the speed of sound
----the students are asking many questions and are trying to come up with solutions of how they would deal with the sound
-one ","- students sitting with instructor asking questions about space, asteroids, spacecrafts; students asking questions based on what they knew before and what they've been told
- talking about sound barriers; ancient people unable to hear a meterorite because",
8,Providence - Crazy Machines,7/21/15,4,0,0,1,0,1,1,2,"- At a museum at BROWN talking about Eygption burrial practices looking at a artifact and showing digital pictures
- Used a CT scan to get sliced X-ray images of theinside of the artifact
- Examining a chunck of wall and took photos at different angles
- ",#NAME?,"- students seem to be in a museum about mummified humans and animals
- museum instructor lecturing students with the history behind mummification and ancient egypt; instructor talking about how they figure out if a mummy is real or not using a CT scan; sh",
8,Providence - Crazy Machines,7/27/15,1,NA,NA,NA,NA,NA,0,0,NA,"-""you were all helping and that was all good team work. Let's continue to support"" (one of the teachers fostering collaboration between students from an activity they had done with the larger summer group that morning
----Right after they did their greeti","- students sitting in a circle discussing an activity they had previously done (""you guys did a great job"" ""you were really loud"")
- students go around the circle saying good morning to each other 
- instructors prompts students to share their experience ",
8,Providence - Crazy Machines,7/27/15,2,1,1,1,1,1,1,5,"- In classroom working in small groups
- Drawing models
- William is shring what he saw at the skating rink (what simple machines)
- Josenia explains how a pully works for a mountain climber
- students explain what simple machine they saw at laser tag
- S","-It seems like students are working on a worksheet of some sort?
----apparently they were drawing examples of machines they saw at the skating rink (i.e. wheels on the roller blade was a type of wheel and axel)
-student explains to one of the teachers wha","- students working on a project in groups (seems like they are designing roller skates on paper?); instructors asking them about the wheels and axels in their projects
- instructor prompts students to share what they drew and figure out how many wheels an",
8,Providence - Crazy Machines,7/27/15,3,1,1,1,1,1,1,5,"- Building car and windmil models individually in groups while teachers walk around to help and give encouragement
- Questioning whether or not they are winding it too much and if it would make a differnece
- Semi bit of competition to see who's goes furt",#NAME?,"- students working on their final projects (the whirley-bird or the car) (modeling)
- instructor telling one student how great their project is, gives suggestions
- most of the students seem very engaged with the project; instructors answering questions a",
8,Providence - Crazy Machines,7/27/15,4,1,1,1,1,1,1,5,#NAME?,"-students are testing their Rube Goldberg machines while one of the teacher films (I think they refer to this project as ""kinetics"")
-students are again given the choice on which project they'd like to work on (puppets or kinetics) (meaning autonomy! woul","- students testing their final projects (testing their cars to see if they move) (modeling)
- seems like some students are working with K'NEX and puppets? (not in screen, said by one instructor)
- students fixing problems on their projects to make them wo",
8,Providence - Crazy Machines,7/28/15,1,0,0,0,0,0,0,0,NA,"-they are playing a game that has been seen in previous videos (it seems like they do greetings and this or some other game every morning)
-then they share their likes or dislikes about the game they were playing (ways to make it better and things to keep",NA,
8,Providence - Crazy Machines,7/28/15,2,0,0,0,1,1,1,2,"- On a field trip, a competition that involves... making a car generated by wind power... teams of 3
- They will each go to a different station to work on a project
- Students ask questions and make observations in reference to their car projects
- Teache","-They are at the Temple of Music and will be competing building ""puff mobiles"" (puff mobile = a car that only gets wind power)
----the team (of 3 students) that makes the car that goes furthest wins (they are applying concepts they learned about wheels an","- students on a field trip; instructor tells students they are going to start a competition; instructor to instructor: ""we're going to do the puff-mobile first""
- instructor explains to the students what they are doing and the directions for the first com",
8,Providence - Crazy Machines,7/28/15,3,0,0,0,1,1,1,2,"- Still on the field trip cleaning up the stations
- About to do a hoolahoop contest
- Teacher has to disapline students becasue they are running around and not following directions
- Teams of 3, whoever can keep the hoola hoop up the longest
- Asks stude","-now students are participating in a hula hoop contest
----they are again in teams of 3
----students are yelling about a certain team cheating because he dropped the hula hoop and picked it up again
-It seems like the activities are not really related to ","- students at the outdoor temple to do the ""hula-hula contest""; instructions tell students have to clean up before they can begin
- about 3 minutes of the instructors trying to get the students to listen
- several students leave to go to the bathroom, the",
8,Providence - Crazy Machines,7/28/15,4,0,0,0,0,0,0,0,NA,#NAME?,NA,
7,Providence - Down City Design,7/9/15,1,0,0,0,0,0,0,0,NA,#NAME?,NA,
7,Providence - Down City Design,7/9/15,2,1,1,1,1,1,1,5,"-  looking at pictures asking what trees can bring in a small group of 5 with teacher- obsereve
- Discussing shapes of how things were designed and reasoning through why they were designed that why- Asking
- Students are generating ideas of what to build-","-the students are looking at pictures of different houses and thinking about how different designs in architecture serve different purposes (observing)
-They are using these examples to brainstorm ideas to propose for their own design (not sure whether th",NA,
7,Providence - Down City Design,7/9/15,3,0,1,0,0,1,1,2,"- In a work space (like a woodshop classroom or something)
- Handing out paper in the hallway a lot of disaplining and getting students into groups
- On the peieces of paper students will draw in 20s. the teachers pose- Observe","-after disciplining a few students individually and getting the groups to settle down (""Miss I am so ready to learn!"" not sure if this was sarcasm or not)
-the students then do an activity where one student volunteers to model, who then picks a pose and t",NA,
7,Providence - Down City Design,7/9/15,4,0,0,0,0,0,0,0,NA,"-the students are participating in some sort of relay in three teams (4 or 5 students per team):
----the students are coming up with ideas (for their design) and then run and write their ideas on a big piece of paper
----teachers make sure students know t",NA,
7,Providence - Down City Design,7/15/15,1,1,1,1,1,1,1,5,"- Students are using glue and popsickle sticks to buuild a Model
- Students are assigned roles such as 'model maker'-  Communicate
- Talking about scales 1 popsickle stick =10 ft-  Asking
- Some students work on sketches and 
- All of the students want to","-the students are building models of tables to scale with popsicle sticks in groups (a few students are working individually)
-the students get to decide what the scale is (teacher gives an example of one popsicle stick being equal to eight feet)
-the stu",NA,
7,Providence - Down City Design,7/15/15,2,1,1,1,1,1,1,5,#NAME?,"-the students continue to work on their models, but at this point they are actually using the glue to piece things together (based on the structures that are partially finished, it seems like a few of the groups are building houses)
-I really don't see ho",NA,
7,Providence - Down City Design,7/15/15,3,1,1,1,1,1,1,5,"- One studet: ""this is just like school that's why nopne wants to be here"" teacher- offers a new activity to do in the hall
 thay don't want to they want to pplay basketball 
- Teacher takes the students to the gym to play basketball b/c they were not wor","-in this video the students are still working on the same project (models)
-seems more and more students are becoming uninterested in the project (""This is straight up like schooling. This is why I don't want to be here."")
-the teachers decide that it wou",NA,
7,Providence - Down City Design,7/15/15,4,0,0,0,0,0,0,0,"- In the workshop playing somesort of relay race
- I think they are putting ideas on a sheet of paper after spinning in a circle
- Color coding red (craziest), Yellow (simplest), Green (most practical) 
- Students are not listening to directions instructo",NA,NA,
7,Providence - Down City Design,7/16/15,1,0,0,0,0,1,1,1,"- At a presentation talking about how shapes and designs of tables in a classroom vs. a conference table
- If you're in the front the teacher will catch you faster-  Communicating
- Students observe a 3D model 
- Teacher asked students for their input on ","-the teacher is trying to get students to think about how the shape they are sitting in can influence how they interact: observing (aka sitting in a circle allows for students to talk to each other across the table)
----though this clip wasn't coded for o",NA,
7,Providence - Down City Design,7/16/15,2,0,0,0,0,1,1,1,#NAME?,"-the teacher is showing students tools and actually stated ""we are just making observations right now"" then writing down what students observe about the tools (and yet this is not coded for observations!)
-even though the teacher is the one writing, is th",NA,
7,Providence - Down City Design,7/16/15,3,0,0,1,0,0,1,1,#NAME?,#VALUE!,NA,
7,Providence - Down City Design,7/16/15,4,0,0,1,0,0,1,1,#NAME?,"-students are still in the shop working with wood (I think they will actually be using these pieces to build something but I'm not sure if it's for their main structure project or if this is another activity for scaffolding)
-the teachers are struggling a",NA,
7,Providence - Down City Design,7/22/15,1,0,0,1,0,1,1,2,#NAME?,"-students are split into two groups: one team is digging outside (for an unknown purpose right now) and the other group is making their  own shirts. The idea is that they will switch once the digging group gets tired
-there are circles painted on the grou",NA,
7,Providence - Down City Design,7/22/15,2,1,0,1,0,0,1,2,"-Students are digging holes outside of the school
- Students are measuring how deep the holes are (they have to be 3 ft)- asking
- In one of the holes there is a rock/stick blocking the way 
- Students are calulating how many inches in a foot and deciding","-students are still digging holes in the ground for their structure
-student starts calculating how many inches they have already dug and how many more they need to reach 3 feet total (generating?)",NA,
7,Providence - Down City Design,7/22/15,3,1,0,1,1,0,1,3,#NAME?,"-students are working in groups in a timed activity where they have to build a model with legos (I think they are aiming to build something specific, not creatively)
---the catch is that one student (the director) has the directions and has to tell the bu",NA,
7,Providence - Down City Design,7/22/15,4,1,0,1,0,0,1,2,#NAME?,"-students are back to digging holes in the yard
-the signal is in the beginning of this video
-Daniel just hopped into one of the holes, which then prompted a few other students to hop in (but the teachers don't seem to mind)
-students are getting really ",NA,
7,Providence - Down City Design,7/23/15,1,0,0,1,0,0,1,1,"- In the wood workshop observing the measurements the students made and getting ready to cut
- Students practice their sawing skills
- Safety does not seem to be a  huge concern
- Students measure out the 2x4's","-the students are back in the ""shop"" measuring and cutting planks of wood for their structure
-there are many students just sitting around while their group members work (there isn't much for them to do, most of the activities are a one or two person job)",NA,
7,Providence - Down City Design,7/23/15,2,0,0,1,0,0,1,1,"- Student make right angle measurements
- Students lable the 2x4's (C2)
- Students make cuts that are a little crooked and have to make corrections to their origional work.
- A piece of wood has been misplaced teacher and students are currently trying to ","-they are still in the shop, continuing to measure and cut pieces of wood based on the instructions they were given on how much to cut
-I can hear the power saw running in the background (but both teachers are working with students using the handsaw, so I",NA,
7,Providence - Down City Design,7/23/15,3,0,0,1,0,0,1,1,#NAME?,"-students are carrying the large planks of wood that they cut out of the shop (not sure where) but they are leaving the small ones so the teacher can count them and figure out how many more small pieces they need
-one of the teachers just came out of a bu",NA,
7,Providence - Down City Design,7/23/15,4,0,0,1,0,0,1,1,#NAME?,"-the students are back to where they dug the holes outside (I think it's a school) and they are digging again
-they are bringing the wood inside (presumably because it is towards the end of the day and they know they won't be using the wood today anyway)
",NA,
7,Providence - Down City Design,7/29/15,1,0,0,0,0,0,0,0,#NAME?,"-the students are in the gymnasium shooting around basketballs (doesn't look like there is much structure in the activities at this particular moment)
-the audio cuts out about a minute in (but it doesn't really matter much because the students aren't doi",NA,
7,Providence - Down City Design,7/29/15,2,1,0,1,1,1,1,4,"- Blank video.... only audio
-
-
-
-
-","-the entire clip has no picture but by the sounds, the students are finally building!",NA,
7,Providence - Down City Design,7/29/15,3,1,0,1,0,1,1,3,#NAME?,#NAME?,NA,
7,Providence - Down City Design,7/29/15,4,0,0,1,0,1,1,2,#NAME?,"-two of the benches are finished and one of the students seems to be ""testing it"" and is laying on the bench (amazingly he stays there undisturbed through the whole video clip
-some of the students (the group with Xavier) is working together, but are sort",NA,
9,Providence - Explore the Bay,7/9/15,1,0,0,0,0,0,0,0,"-Riding the bus solving a riddle 
- Instruction on non-science procedural task (the use of cell phones)
Code: 0",#NAME?,#NAME?,
9,Providence - Explore the Bay,7/9/15,2,0,0,0,0,0,0,0,"- Teacher asking questions, students respond
- Q: How is the Atlantic Ocean bringing the salt water into the bay? A: Student 1: There's a line between the bay and ocean and a littl ebit of salt gets into the bay Student 2: A river (I don't think the teach","-The students are gathered around one of the instructors, who is leading a conversation/lecture about tides and the area they are in to preface what they will be observing (she is asking the students to answer questions and think about the things she is t","- instructors outside with students 'quizzing' the students questions about tides, oceans, buffers, pollution, habitats
- students answer survey questions
- instructor continues asking students STEM-related questions (hurricanes, hurricane barriers)
- ins",
9,Providence - Explore the Bay,7/9/15,3,0,1,1,0,0,1,2,"- Students using nets and buckets to strain water and to capture and identify types of species present in the environment- Possibly focusing on shrimp
- Teacher: ""That's fine you can still identify what kind of species it was"" 
- In a small group 2-4 stud","-students are collecting small specimen from the water (shrimp) and making observations about what they find (no written data)
-some students are listening to an instructor talk about what they find
-it looks like they are working in small groups to colle","- students using nets to collect organisms (shrimp, fish) (observing)
- instructor explaining characteristics about the shrimp; students ask questions about the shrimp (generating?) (**Students not recording data, though)
- instructor informs students the",
9,Providence - Explore the Bay,7/9/15,4,0,1,1,0,0,1,2,"- Student found a specimen, teachers have ID cards (guide) and are discussing what it could possibly be by identifying characteristics and the structure of the organism
- Teaher explains the role of the female slipper snail in a colony, student- how do th","-students seem to be identifiying some of the things they found, guided by the instructor
-Students are then prompted by a reward of ""100 sand dollars"" (which seems to be a recurring form of reward in the class) for finding specific objects at the locatio","- students found perriwinkles, snails; instructor telling students about characteristics of the organisms found (observing)
- instructors tell students they will get ""100 sand dollars"" if they can find a ""mermaid purse, necklace, and toenail""
- instructor",
9,Providence - Explore the Bay,7/15/15,1,1,0,0,0,1,1,2,"- In classroom Student asks ""how much does it pay?""- not sure what in refernce to $10/question
- Students get paid based off of how many questions they ask
- Will use notebooks/journals to record notes during video and collect data from research conducted","-Students are writing questions down (presumably about the activities they have done previously, there was some mention of a question about the water treatment plant)
----later specifies that they get 10 sand dollars for each question they have for the vi","- students in classroom, asking instructors questions ""how much does it pay?"" (asking?) (not about data, though)
- instructor giving directions regarding answering their questions about the video (inlcuding how many 'sand dollars' they get for answering e",
9,Providence - Explore the Bay,7/15/15,2,1,1,0,0,1,1,3,"- In classroom writing down questions to research and find answers to Student: This is hard I can't find answers, Teacher: Try re-wording them, that's what I do... research is hard sometimes you have to dig a little deeper
- Tomorrow at the field trip the","-students are answering questions by doing online research, using one computer for each small group of 2-3 students
----their groups are called ""districts"" (I wonder if they work in these same districts when out collecting data in the field)
----the quest","- students in classroom; discussing questions and answers with each other; doing research on computer to answer questions (observing. asking)
- instructor at the front discussing the students and answers; asks students to share a question and answer they ",
9,Providence - Explore the Bay,7/15/15,3,0,0,0,1,0,1,1,"- Students playing a non science related name game
- Students instructed to gather materials
- Towards the end of the video, the teacher helped collect dirt and some grass in a mason jar
Code: 0",#NAME?,"- instructor playing non-STEM related game with students using letters of the alphabet and their names
- instructors ask students to pack up to go inside; asks a couple students to collect dirt and grass in a jar
- students taking surveys
- Do not see any",
9,Providence - Explore the Bay,7/15/15,4,1,0,0,1,1,1,3,"- Students in classroom
- Students have bottom half of pop bottle and teacher instructs them that the filter has to stand by itself, i think they will use the dirt collected outside mixed with water to show how filtering works Code: Model
- Some students ","-students are making filters in their district groups using materials they ""bought"" (using sand dollars?)
-they seem to be competing to see who's design will filter water to be the most clear and will test them all at the same time
-before each filter is ","- students in classroom
- students creating water filters using materials they 'buy' (2-liter bottles, paper towel, etc.); instructor saying the bottom will collect water (STEM-related); instructor ""we will all test it""
- students do survey
- students giv",
9,Providence - Explore the Bay,7/16/15,1,1,1,1,0,0,1,3,"-Walking towards wind turbines- Teacher explains the flicker effect to small group of students
- In a group one of the treatment plant workers (I think) explains where they will be going and what to expect to see
- Go over safety and explain what they wil",#NAME?,"- students walking to unknown place with hardhats
- instructors telling students about wind turbines; students asking questions (asking)
- instructor explaining how the water sewers work to the students
- students take survey
- instructor giving students ",
9,Providence - Explore the Bay,7/16/15,2,1,0,0,0,1,1,2,"- Teachers talking to each other on the way to another part of the treatment plant- It's good for them to know where it goes and the next steps, intead of just flushing the toilet and boom it's gone
- Student- why'd you pick this place... teacher- What wo",#NAME?,"- class is walking through the water-filter site, students asking questions about what they see (asking)
- instructor tells students about a tank they are stopped at 
- student: ""why did you pick this place?"" (student does not seem really happy about it)
",
9,Providence - Explore the Bay,7/16/15,3,1,1,0,0,1,1,3,"- In a room asking what happened in 1972 ""Clean Water Act"", ""Marine Mammal Protection Act""- people were not properly treating water 
- Students list the marine mammals they know of, and explain what is required to be a mammal they also ask questions Code:","-Teachers put ""1972"" on the board and the students are asked to guess what is significant about the year (this was an introduction to the topic of saving the bay and keeping it clean aka clean water act)
-their class seems to have the theme of environment","- students in classroom
-instructor write '1972' on the board and asks students why she might have done that; ""save the bay"" day, start of the clean water act
- instructor gives history on ""save the bay"" day
- class discusses sustainability, marine mammal",
9,Providence - Explore the Bay,7/16/15,4,1,1,0,1,1,1,4,"- Teacher showing the seal's organs and asking students to explain what they are
- Opens up seal stomach to show what it eats asks for students input, pulls out a plastics bag makes up and down motion to mimic a jelly fish, seal is fooled Code: Model
- Fe","-the seal has model organs inside, so the students continue making observations about the seal's internal organs
-the stomach actually has small animals inside representing the seal's diet!
-the seal's stomach also includes a plastic bag, and the teacher ","- students in classroom, instructor holding model of organs of the seal and telling students about characteristics (modeling, communicating)
- instructor asking students questions about the organs she is showing them (stomach holds all the food the seal e",
9,Providence - Explore the Bay,7/22/15,1,1,1,1,1,1,1,5,"- In classroom: Students counting how many peices of plastic they have and recording info gathered 
- Counts plastic they throw away into the trash.. COOL! Code: Observe
- Teachers ask why they chose to do the math a ceratin way Code: Generate
Code: Disag","-students are counting in their districts how much plastic they gathered (from one of their field trip sites at the bay?)
-they are asked to write down the amount of plastic each district gathered (recording data!)
-they are then sharing their findings wi","- students counting pieces of recycable plastic that they collected and giving number to instructors; students add all the numbers together (asking, observing, generating)
- discuss how much plastic they would collect in a longer amount of time (discussin",
9,Providence - Explore the Bay,7/22/15,2,0,0,0,1,1,1,2,"- In classroom making plastic ornaments to raise awareness on how much plastic waste is thrown away
- This will raise awareness but it's not necessarily used to model data... unless they go back and count the waste and compare to a previous time point or ","-students are making a craft out of recycled plastic, seems to be a decoration (the purpose is unclear)
----it seems as if they are both trying to find a use for the plastic and also to show off how much trash/plastic they have collected from the bay or r","- students making 'recycable ornaments' out of water bottles and string (to show what they could have recycled) (modeling)
- instructor: ""it's crazy that all of this would have ended up in a landfill"" (communicating)
- students take survey",
9,Providence - Explore the Bay,7/22/15,3,0,0,0,0,0,0,0,#NAME?,"-I think students are building a model/drawing up plans for a city (likely trying to make their cities environmentally friendly)
----they are using paper and pencils to draft their city and then it looks like they will be using an aluminum pan to build a ",NA,
9,Providence - Explore the Bay,7/22/15,4,1,1,0,1,1,1,4,#NAME?,"-students are back to building their models of a city (data modeling?)
*so it's clear that data modeling is when they use the city models to observe phenomenon that they are studying, but is the actual building of the model itself considered part of data ",#NAME?,
9,Providence - Explore the Bay,7/23/15,1,0,0,0,1,1,1,2,"- Looking at a map in class, discussing water sheds and how states have to work together Code: Observe
- Making a model that include m&m's (maybe something with how the dye reacts with the water) Code: Model
Code: Disagree with ""communicate"", no one is ex","-first the teacher is just lecturing on some material (the geography of Rhode Island and how the rivers lead into the bay and the effect of pollution in those rivers)
----this then leads to a conversation about state and federal laws and how that affects ","- instructor talking a map at the front of the class and asking the students STEM-related questions about it (concerning the water percentages,land, tributatries) (communicating)
 instructor asks the students the difference between state and federal law, ",
9,Providence - Explore the Bay,7/23/15,2,1,0,1,1,1,1,4,"- In the class listing to a story aboout chemicals we use and how they work their way into the environment (teacher)
- Students look at models and how it is changing- also writes them down. Code: Observe
-""If I drink this would I die?""  Code: Asking
- Stu","-the students are modeling what the Red River would look like through stages in the cities development around it. During each stage, the students add a liquid to the tub of water and the teacher asks them questions about how they might want to interact wi","- it seems like the students put materials (coke, etc.) into the water, and instructor asks the students if they would swim it (asking, modeling)
- instructor gives the students context: ""city is now the most developed city..."", describes the people and w",
9,Providence - Explore the Bay,7/23/15,3,1,0,1,1,1,1,4,"- Talking about politics and science and how money tends to dictate what happens Code: Asking
- Students take a long break and tehn eat a snack.
Disagree: ""generate"", ""observe"", ""model""",#NAME?,"- student asks ""jhow do you know if it goes to the plant?"" (maybe talking about water) (asking)
- instructor raises question ""would people be more cautious about what they are putting in their water if they know where it went?"" and students give their sub",
9,Providence - Explore the Bay,7/23/15,4,0,0,0,0,0,0,0,NA,#NAME?,NA,
9,Providence - Explore the Bay,7/29/15,1,0,0,0,0,0,0,0,NA,"-today is evidently ""payday"" when the kids collect the sand dollars they have earned throughout the week (I think the groups use these sand dollars to buy materials for their activities, which means having more of the currency gives them an advantage in t",NA,
9,Providence - Explore the Bay,7/29/15,2,0,0,0,1,1,1,2,"- Students are building a model of somthing using marshmellows &7 toothpicks Code: communicate + model
- I think they are  building bridges","-students are in the middle of building their bridges at this point, using marshmellows and toothpicks (data modeling?)
-they are not doing any analysis, only the building of the models (later they test how many pennies the bridge can hold for weight but ","- students making a model out of marshmellows and toothpicks (modeling)
- instructor gives students tips to make their models stronger, asks their opinions
- not sure what they are modeling
- didn't hear any communication about the their models related to",
9,Providence - Explore the Bay,7/29/15,3,0,0,0,0,0,0,0,NA,#NAME?,NA,
9,Providence - Explore the Bay,7/29/15,4,0,0,0,0,0,0,0,NA,#NAME?,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
