program_ID,program_name,response_date,signal_number,Asking/Defining Problems,Making Observations,Generate data,data Modeling,"Interpreting, Communicate finding",Any Work With Data,Sum Work With Data,KLS_qual,HM_qual,KMS_qual
6,Providence - Biomes,2015-07-13,3,1,0,0,0,0,1,1,"- At the water, student has a crab pinching his finger... teacher advises student to get a net and tray (explains pinching is a defense mechanism)
- 3 students in waders with net walking towards the shore
- teacher asks students participation immediately
- Students flipping rocks (make sure to put them back where they were)
- They are collecting different specimens (primarily crabs) and adding them to a tray, as they are collected the students are identifying what they are finding
- teacher OHHH we've got a bad shrimp, he's invasive...student what does that mean? teacher- you will learn in the classroom
- Teacher told student we are not killing animals we are observing them",NA,"- students on shore, instructor helps student get a crab off of him, students looking through rocks and in water with nets (seem to be trying to catch organisms and putting them in buckets)
- students catch several crabs and instructors help them put the crabs in buckets 
- students find an empty exoskeleton and instructor asks a couple students questions about molting
- students catch a shrimp, instructor tells students that the shrimp is invasive and students ask questions about invasive species, instructor tells students they will research that more in the classroom (asking)
- I would maybe have said they students were generating data because they were collecting organisms and making observations; I definitely would have said the students were observing"
6,Providence - Biomes,2015-07-13,4,1,0,0,0,0,1,1,"- Students and teachers are gathering materials(looks like they are packing up)
- teacher is instructing a student on how to be gentle with the animal... to ensure they are listening he asks for 3 concrete ways to handle animals with care
- One student found a flounder and the teacher was super excited
- Students were responsible for carrying back at least one peice of equipment
Asking was not present... observing would fit better when students were taught how to properly handle specimens and when looking at the flounder",NA,"- students sitting outside in a group talking about non-STEM related things
- some students handling fish from one bucket to another, instructor asks students to watch so they can see how gently they are handling the fish, asks a student to observe 3 things they are doing to be gentle to the fish, instructor explains to student why they need to be gentle with the fish
- (not in video) students discussing with instrustor why might crabs pinch people when they pick them up
- students looking at the crabs and fish they caught, crab pinches a student, instructor taking pictures of the crabs as the kids hold them
- students pack up their things and class supplies and walk to the bus
- did not see any examples of asking, students may have been observing when they were looking at the organisms they caught, but they were not making science-related comments on the organisms"
6,Providence - Biomes,2015-07-14,1,1,1,1,1,0,1,4,"- Students are in the tiki hut classroom learning about chemicals and how much to add why and to where
- Using differnet chemicals (Nitrate and Ammonia) to test water pH
- Teacher explains that in science it is extreemly important to go step by step, and to go slow and read the chemical lables properly
- Students ask if their results are correct... teacher says it may be a little high(but does not say yes or no instead asks student to run another trial, there is no shame in repeating your work especially in science the teacher says) Asking, Observations
-The qualitative data they collect will be translated to quantitative when the water is treated to ensure the fish survive. Generate
No example of modeling",NA,"- students are putting water in a machine (looks like a big computer, sort of)
- student asks an instructor how to test the water, instructor says they are testing the pH, amonia, nitrate (asking, although it is not about data and instead about procedure)
- students continue working in groups testing the pH, amonia and nitrate levels in their water (observing)
- instructor tells students it is very important to be accurate in following directions becuase they are testing the water in their classroom tanks
- instructor reminds the students how important it is to double check their work in science, otherwise they could damage the organisms or water they are working with 
- students write their observations and data in notebooks (generating)
- did not see any examples of modeling, unless the entire experiment itself is considered to be modeling what scientists do?"
6,Providence - Biomes,2015-07-14,2,0,0,0,0,0,0,0,NA,NA,"- students watching a video of a man telling his story about being out on a boat and crashing, man describes his journey going down the river in a kayak and how it didn't go as planned (the speech seems to be about overcoming obstacles to be successful, breaking goals into small pieces and small successes)
- instructor asks students questions about the video: what did they think about it, how was he successful, what did they write down about the video, what the message of the video was"
6,Providence - Biomes,2015-07-14,3,1,0,0,0,0,1,1,"- Playing kickball in the gym
- Camp Cup Points 3rd place (competition with other camp programs)
- There is no science realted activities this should be coded as 0",NA,"- students playing kickball in the gym
- instructor announces the ""camp cup points"", tells the students they are in third place in terms of points (seem to be competing with the other programs?)
- students continue playing kickball
- students take survey
- did not see an examples of asking; no STEM-related discussion"
6,Providence - Biomes,2015-07-14,4,1,1,1,1,1,1,5,"- Students make hypotheses, on what will happen when toxic chemicals are involved in a water flow Asking/defining
- Students are using a small scale model to display the effects on a larger scale
- Students build the mini model and add chemicals and water (heavy rain) to generate qaulitative data
- Students observe the effects
- Using their observations and origional hypothesis, students interpret their finding on the effect of chemicals and rain on an ecosystem
- Students were not clear on the instructions... spraying water in the wrong place
- I'm not sure the students are making the connection between what they are adding and how/why this occurs in nature... teacher breaks it down with the whole class they answer his questions as to how the model is realistic and relates to the bigger picture",NA,"- instructor tells students they are going to pretend the water they are using is toxic chemicals
- instructor tells students to hypothesize what will happen to their water flows when they put the chemicals in, students divide into groups (asking)
- students have inclined trays of dirt, rocks, and plants and spray-bottles of water, students spraying the materials with their water to model light rain
- instructor pours water in one group's bucket to model heavy rains and flooding
- instructor encourages students to model heavy rains and flooding too
- students sticking their fingers in the dirt, student asks how long they have to do it and the instructor tells them they are doing it until all the material falls down
- instructor asks them to make observations about what is happening (formation of a river, flow of the river, how it's affecting organisms in the tray) (observing, generating [from the observations])
- instructor tells students everyone should have an ""ocean"" at the bottom of their tray, instructor tells students they are going to pour soap in and observe what happens 
- instructors encourage students to make observations and point out certain phenomenons that are happening, students pour oil and red dye in their trays and pour water in to creat6e a ""heavy rain"", observe its effect with the oil, soap, and dye (observing, generating [from the observations])
- instructor relates what they are doing to real-life (oil and soap get in their grounds and are washed into the ocean) (modeling, communicating [communicating done by instructor])
- students take survey"
6,Providence - Biomes,2015-07-20,1,NA,NA,NA,NA,NA,0,0,No video,NA,NO VIDEO
6,Providence - Biomes,2015-07-20,2,1,1,0,0,0,1,2,"- Looks like they are on a feild trip at an aquarium... touching anim als in shallow petting ponds
- Teacher explains why fish follows shark (protection, and left over food)
- Students make observations through touching and watching the animals interact observations
- Students asks what kind of food is the shark being fed, and why one guppy is so big Asking
- Students are filling out a sheet of questions while on the trip
- Do they have teeth, yes explains the type and how they eat their food
- Students tend to flock towards the teacher that is very expressive and excited about the material... full of facts for every topic students may ask
- When teacher asks questions about structure function and behavior students use prior knowledge to interpret findings
- Students feed some fish and lobsters (they can taste with their feet... I'm pretty sure this is what the teacher said, crazyyy)",NA,"- Students at (what seems to be) and aquariam, instructor showing the students how to touch the sharks in the tank in front of them
- students ask instructor a STEM-related question about a fish they see, instructor asks them if they want to see the fish fed, instructor feeds fish while students watch (asking, observing)
- instructor asks if they know how long the fish can get, and gives the students the answer
- students are carrying around clipboards with a worksheet with questions on it (seems to be a kind of scavenger hunt - students have to find the exhibits and answer the questions on it) (asking)
- students seem very enaged, asking the instructor questions about the organisms they see (asking, observing)
- instructor asking the students leading question (""why do you think he does that?""), students give their answers (asking, observing) (To be consistent with the rest of the coding, I would say they are generating data because they are attempting to answer questions)
- one student asks an instructor why one shark is not moving, instructor explains that that breed of shark doesn't have to keep moving, student points out crabs that are mating, instructor asks the other instructor how crabs mate without tides (they don't) (asking, observing)
- instructor gives students chance to feed a fish while the other students watch, instructor tells students they can taste with their feet (maybe it's a crab they are watching?) (observing)
- instructor puts her hand in a tank with fish blood on her fingers and encourages a student to watch what happens (observing)"
6,Providence - Biomes,2015-07-20,3,NA,NA,NA,NA,NA,NA,NA,"- Students are disecting an animal (shark) they ask what parts are what... reasoning why the sizes of organs are differnt than ours observing, Asking
- What is that green stuff? -From gull bladder
- They are describing how it feels, and smells and how the organs are connected, teacher asks for student reasoning Interpret, communicate finding
- ""I'm never going to be a surgeon""
- The shark may be considered a model?",NA,"- students seem to be disecting an shark, instructor doing it with them (modeling)
- students making comments about what they are seeing (blood, different organisms) (observing)
- instructor tells students the name of the different organs they are touching, tells students characteristics about the shark they are disecting (they have huge livers to keep them afloat in the water) (observing, communicating)
- instructor takes out the liver and shows it to the students and describes it, student asks what the ""green stuff"" is and instructor tells her it is from the gull bladder (observing)
- instructor asks students if they want to take the heart out, some students looking at eggs they found, students discussing with each other what they found (observing, discussing [discussion done by students])
- instructor explains how the shark's gullet works, one student says she can feel the teeth (observing, discussing [discussion done by instructor])
- students describe the smell (not good) (observing)
- instructor encourages students to go to other stations and activities if they don't want to disect the shark anymore
- instructor answers anatomy-related questions the students have (observing, asking, discussing [discussion done by instructor])
- one student says he will never be a surgeon, instructor asks the student if he thinks there are any surgeons who were grossed out at one point to and how they may have gotten past it, student very engaged in the conversation
- students continue cutting and asking questions about what they see (observing, asking)
- students clean up
- to be consistent with the rest of the coding, the answering of questions could be generating data
- THERE ARE TWO VIDEOS LABELED WITH SIGNAL ""3"", I DID THE FIRST ONE"
6,Providence - Biomes,2015-07-20,4,1,1,1,1,1,1,5,No video (there are two Signal 3's... I coded the first one),NA,THERE IS NO VIDEO LABELED FOR SIGNAL 4
6,Providence - Biomes,2015-07-21,1,1,1,1,0,0,1,3,"- Reporting scientific findings/instructions, using simple vocab
- Difference in repeating vs. understanding directions (teacher makes observations with eyes)
- ""wait what"" discussion from teacher to students on what they are doing wrong and why it is important to listen
- Managing paperwork, understand directions, being proficient in tasks... how to succeed as an adult
- I did not hear anything remotely related to sciecnce, the students were being lectured at/scolded for not listening to directions the first time through",NA,"- One student is saying a non-STEM related sentence (seems to be instructions for a game), and instructor is asking other students to reiterate what the first student said (seems to be using this time to help students with their listening skills, instructor doesn't seem very happy with the students), instructor asks students what the difference is between someone who can repeat back the instructions and someone who cannot
- instructor gives tips to students to make sure they understand what is being asked of them
- instructor releates it to ""adult life""
- one instructor talking to students (seems to be giving instructions to students for an experiment), I can't hear what she's saying
- no STEM-related discussion before the instructor walks up to give directions for an experiment
- They may have been asking while the instructor was talking, but I could not hear
- There were no examples of observing and generating"
6,Providence - Biomes,2015-07-21,2,1,0,1,1,1,1,4,"- Outside in a circle with a few students in the middle (one's the target one's the protector maybe?)
- Non STEM This should be coded as a 0",NA,"- students outside plaing a non-STEM related game (seems to be like monkey in the middle)
- instructor tells students to make thier circle larger, asks students if that makes it easier or harder for the people in the middle becuase of the increased distance the ball has to travel
- two kids in the middle of a circle, students in the circle throwing the ball trying to hit one of the students in the middle, other student in the middle acts as a shield
- instructor adds another ball
- students go back to the classroom, instructor tells them they will get candy and watch a movie
- no discussion of anything STEM-related, no examples of asking, generating, modeling, or communicating"
6,Providence - Biomes,2015-07-21,3,NA,NA,NA,NA,NA,NA,NA,"- Students are watching a movie about a reef I think... I can't hear anything Video does not have sound
- Coasta Rica and Shark Finning- the movie may be about this
- Should be coded as 0
",NA,"- students watching a movie (seems to be about people out on the ocean, maybe scientists, video then shows protests, goes back to the people on the boat, shows fish in the water, video has text about sharks dying because of people killing them)
- I can't hear anything, there is no sound
- students only seem moderately engaged, some students have paper and seem to be taking notes
- sound comes on at 9:45, when movie ends"
6,Providence - Biomes,2015-07-21,4,0,1,0,0,0,1,1,-No video,NA,NO VIDEO LABELED FOR SIGNAL 4
6,Providence - Biomes,2015-07-27,1,1,1,1,1,1,1,5,"- Students are explained hoe to play a predator prey game with momma and baby octopus... has to do with sensing danger (mom-> baby)
- Students head to hallway... 
- Teacher does anyone know how long an octopus lives for? - 1year (Mom will lay eggs and won't leave until they hatch (she starves to death and reaches end of life span) student answered this
- the game models how predators take the eggs and how likely it is for the mother to catch them Model
- Students observe strategies to steal octopus eggs and discuss why Interpret, and communicate findings
- Difficult when multiple attacks at once
- Talk about how when 1/2 the amount of eggs survive that is good and realistic odds generating data?
- When students ask how good the (momma octopus) student did at protecting her eggs, maybe asking to see if the game translates to real life",NA,"- instructor describing a game to the students (seems to be revolving around animals), asks if students have any questions
- students walk outside in the hall with the instructors to set up the game 
- instructor describes the short life-span of a female octupus after she gives birth (seems to be related to the game they will play) (communicating [done by instructor])
- One student is the ""Octupus mom"" guarding her ""eggs"" while blindfolded, and other students try to steal the eggs (observing)
- instructor asks students to discuss the most successful strategies to steal the eggs, students reply with their answers (communicating [done by both instructor and students])
- There were no explicit examples of asking, or generating
- The game itself may have been an examples of observing, and modeling: The students sat and Observed the strategies the other students used to steal the eggs (although I feel that this was more a strategiy useful to the game than actual real-life events in the life of an octupus), the whole game was modeling the events a female octupus may experience after giving birth"
6,Providence - Biomes,2015-07-27,2,1,0,0,0,1,1,2,"- Back at the aquarium holding specimens and making observations
- how do you know if it's a girl?, is it poisonous?, what is the white thing?, asking
- Teacher asks a theoretical question students come up with answer based off of observations and prior knowledge Interpreting, communicating finding
- Teachers have a side discussion about 1 student's lack of engagement and possible behavior/depression concerns
",NA,"- students on a field trip, students touching a starfish the instructor is holding
- some students holding a sea urchin, other students looking around at other organisms in the tanks
- students looking a the organisms and asking questions about what they see, instructor answering the students' questions and telling them about various characteristics of the animals they are observing (asking, communicating [done by the instructor])
- Instructor preparing dead squid for the students to disect 
- I would have said the students were observing"
6,Providence - Biomes,2015-07-27,3,0,0,1,1,1,1,3,No video,NA,NO VIDEO LABELED FOR SIGNAL 3
6,Providence - Biomes,2015-07-27,4,0,1,0,0,0,1,1,"- Heading out of the aquarium (public has now come in)
- Got on the bus, headed back
- Had a discussion about something they did that was tough and they overcame it Interpreting, communicating findings
Did not code for observations b/c they are on a bus just talking",NA,"- Students on a field trip at the aquarium again
- students looking around at the fish (observing), instructors trying to gether the students up to get in the bus
- class is on the bus
- instructor tells students they will do a ""reflection"" while on the bus, instructor asks the students about an uncomfortable situation they overcame, and what are they proud of themselves for having done?, students say their answers back to the instructor aloud while the other students listen
- instructor tells students that college kids and professionals do what they kids got to do (referring to disecting a shark and a squid)"
6,Providence - Biomes,2015-07-28,1,1,0,1,0,1,1,3,"- Teacher is scolding students again... he doesnt even the know the students' name
- His body lanuage is assertive hands on hips, loud drawn out voice
- watching a video on how to drawn a fibinochi (spelling) spiral
- Students are observing how a spiral is made out of boxes (incooperates math with the shape of a snail shell) Observe
- Emma is the leader and explains the spiral, she is asked what it represents, Interpret, communicate
- Teacher and students go through the math and the proportions and begin to create one Generate
The students never asked",NA,"- instructor describes a group project the students will be doing, offers tips to the students for how to work with a group a people (respect, maturity, assigning roles etc.)
- students watch video about the final project (video about drawing a fibonacci spiral, another instructor talking to a student about STEM related ideas they could do for their final project)
- students take survey
- Did not see any examples of asking, generating
- Communicating may have been done during discussing the final project, although the discussion itself did not seem to be well-related to previous data work, discussion was mostly focused on the process of doing the final poroject"
6,Providence - Biomes,2015-07-28,2,1,0,1,0,1,1,3,"- In small groups the teacher explains the purpose of the spiral data modeling
- The one grumpy teacher walks away and says to other teacher ""I need to take a lap I'm going to fucking losing my mind""
- Students are working on their projects interpret and communicate findings
- Students are asking the teacher questions about their projects
- generate when teacher and students decide on the measuremnts for the spiral panels",NA,"- instructor working with a few students to help them draw a fibonacci spiral as part of their final project 
- instructor says students can do their project on pretty much anything (tanks, the aquariums, sharks, oceans, etc.)
- students working in groups on their various projects, instructor walking around helping some students with suggestions for their projects (helping them with spelling, suggesting pictures to draw on their poems
- Did not see any explicit examples of asking, generating, or communicating data
- Their work with drawing the fibonacci spiral could have been modeling"
6,Providence - Biomes,2015-07-28,3,0,1,1,0,1,1,3,"- students are working on their spiral model
- Student working on writing and teacher is correcting English for her, interpreting, communicating
-I don't believe the students are generating data at this point, they are synthesizing the datat they already have collected
- No observations are being made",NA,"- students constructing their final proejcts, instructor helping one group with drawing the fibonacci spiral
- instructor walking around helping some students with the construction of their projects, offering suggestions
- Did not see any examples of observing, generating, or communicating data"
6,Providence - Biomes,2015-07-28,4,0,0,1,1,1,1,3,"- students are working on their spiral model
- Students are communicating findings through making their projects
 -I don't believe the students are generating data at this point, they are synthesizing the data they already have collected
- Students are practicing a dance in the hallway",NA,"- Instructors helping students with the construction of their projects , offering suggestions and providing encouragement
- Did not see any examples of generating or communicating data
- Modeling may refer to the projects the students were doing (poems, constructing fibonacci spirals) although there was no explicit discussion relating the projects to what  the students have done"
8,Providence - Crazy Machines,2015-07-13,1,0,0,0,0,0,0,0,NA,"-class is sitting in a circle and are playing a game called Chief (just for team building, is not related to their learning)
-the signal was given within the first minute (0:58)
-a student came in late and the teacher asked another student to explain the rules of the game
-they reflect about what they do and do not like about the game
-I would agree with the codes for this clip","- Students in a circle playing a game not STEM-related (chief?) 
- students take survey
- a few students walk in late, instructor greets them"
8,Providence - Crazy Machines,2015-07-13,2,0,0,1,0,1,1,2,"- In class- discussion on previous activity/lesson
- Graphing data talking about engineers Code: Generate
- Explaining the parts of a graph and walks through it together
- Students and teachers are interating working on how to display the data on a graph Code: communicate
","-students are discussing how ramps might be helpful in getting a block up 
-then they move on to graphing ""incline plane experiment number 1"" in groups, which was an experiment they must have done previously (data modeling)
-they take the survey in the middle of the clip/activity again
-this clip is coded for communicating findings, which I suppose is what the graphs are doing but not sure why they didn't code for data modeling","- instuctor talking about ramps; asking students what ramp made a previous task easier
- instructor asking student to hand out materials to graph data about a ramp
- instructor asks students what they would do as an engineer to sell the ramp (talking about the graphs they are about to make) (communicating)
- instructor shows students an example of how they should format their graph on their paper
- instructor asks students if they know the different names of the different parts of the graph
- students making their own graphs but collaborating with each other and asking the instructor questions
- students take survey
- instructor reiterated what they should have labeled on their graphs
- instructor facilitating discussion betwen students by asking who understands what they are doing and who doesn't, and asking those who understand to explain it to those that don't (seems like she is trying to create the collaborative effort between students similar to actual engineers) 
- instructor helping a group graph the quantitative data on their graph 
- students did not generate any data (although they may have previous to this clip) and the only discussion of data was when the instructor asks about how an engineer would use the data previously collected
- I would have said they were modeling because they were putting data into a visual graph"
8,Providence - Crazy Machines,2015-07-13,3,1,0,1,1,1,1,4,"- In class- discussion on previous activity/lesson
- Graphing data talking about engineers Code: Generate
- Explaining the parts of a graph and walks through it together
- Students and teachers are interating working on how to display the data on a graph Code: communicate
","-no sound for the first 10 seconds of the video??
-students are looking at two blocks of wood held together by two rubber bands and are trying to pull it apart with their hands
----they will later use a tool to split them, so the teacher wanted them to use their hands first to see how strong the force holding them together was
-they are experimenting with different wedges to see which works best to split the wood
----the teacher lets the students decide which tools they think will work best to split the wood
-I don't understand the codes for generating or modeling data but none for observing (the students are not recording or analyzing any data, only looking at which tools work best to split the blocks)
-I believe they coded this as communicating findings because the teacher is using a model to demonstrate the concepts they are talking about","- students in a circle with instructor with several wooden geometric shapes 
- instructor says she will give them several options to make a wedge
- asks the students which geometric shapes might bew most successful and and which ones they want to try (asking)
- students are hammering a 'wedge' between 2 pieces of wood and noting how hard or easy it it to pry open the 2 pieces rubberbanned together; students around the circle each try hammering a wedge (modeling)
- students take survey
- students asking instructor what the point is of doing this activity and how they could use it in their life
- students continue trying different wedges to pry open the wood; instructor reminds them several times to be safe
- students make observations about why one wedge might be harder to hammer than another; students conclude that the wider wedges are harder (generating, communicating)
- I would have said observe, as well, since the students in the circle are all observing the phenomona as it is happening and noting what's happening"
8,Providence - Crazy Machines,2015-07-13,4,1,0,1,1,1,1,4,"- Making observations about the stength of the wooden block Code: Observe
- While using a wedge students ask questions Code: Asking
- Each student gets a turn hammering the wedge
- Students and teacher discuss which wedge was easiest to use when splitting apart wood. Code: Communicate
Code: disagree with ""generate""and ""Model""","-the teacher is creating a narrative for why they want to break apart the blocks (I think it's the same activity with a different group)
----they are trying to pull the blocks apart with their hands first
----they are deciding which wedges to use to try to split the wood (communicating findings aka using a model to demonstrate a concept)
-I still think that this would be considered observing
----the teacher commented on a student making a good observation again
-students take turns using different wedges to split the two pieces of wood
-the teacher keeps asking questions to get the students to think beyond just hammering a wedge (she wants them to think about why different wedges work better than others to get them to think about the physics of the experiment/model)
-teachers asks them to think back on what they learned before when they were graphing the slopes in class before","- Instructor creating a story to explain why they would want to split apart something (come across material with a crack in it and there's diamond's in the middle); asks question: how do we get the diamonds? (asking)
- instructor tells students they need to figure out which wedge they need to get to the diamonds; prompts students to make a prediction
- instructor shows students how to use the ""simple machine""; prompts them to make observations
- students take turns hammering a wedge between the two rubberbanned blocks while making observations about how hard it is to hammer the wedge in (modeling)
-instructor prompts students to make obsrevations about the characteristics (slope, width, length) of the wedges (generating)
- instructor: ""let's keep testing; that's engineering"" ""you have to keep comparing, keep trying. That's the whole design process.""
- instructor prompts students to make a decision about which wedge they would use were they mining for diamonds in the mountains; promots students to think about the characteristics of the wedge they picked and relates it to a previous project ""inclined plane experiment"" (communicating)
- students prompted by instructor to compare and contrast the different wedges
- I would have said observe as well since they were observing the phenomona and making observations"
8,Providence - Crazy Machines,2015-07-14,1,NA,NA,NA,NA,NA,0,0,NA,"-students seem to be on a field trip and are watching a movie about recycling (a recycling plant? they apparently make products out of the recycled material)
-signal (1:24)
-the students will be able to see recycling in action on a tour of the facilities
-they are asking questions, both to each other and to the guide
----they were curious about the workers wages and how long they work
----did not seem very interested in the prospect of drawing incline planes in the facility (which is relevant to what they are learning in class)","- students watching a clip on a field trip about Rhode Island recycling, the different machines used to make recycling possible
- students take survey
- instructor tells students they will go upstairs to see ""recylcing in action"" including the sorters pulling things that don't belong; encourages students to look at the tv screens and then look outside to gather what's going on 
- instructor asks them to see if they can spot inclined planes in the recycling plant (asking)
- students observing the recycling plant (observing)
- students observing the sorters going through all the different recyclables behind windows
- students asking instructors about the work the employees make including how much they make and how long they work
- instructor prompts students to count the inclined planes they see in the plant 
-students carrying around notebooks maybe to take notes?, but I do not see any taking notes
- students continue counting inclined planes in the plant (generating, modeling)"
8,Providence - Crazy Machines,2015-07-14,2,0,0,0,0,0,0,0,NA,NA,"- students waiting to get on the bus
- instructor asks student if he recycles
- students asking about the number of trucks they use, and instructor asks two students about the weight of the truck and how it gets up the inclines plane
- instructor talking to student about his dad and what he does; tells student to tell dad about what he saw on the field trip 
- students load bus; talking with each other
- instructors ask students to stay quiet; informs the students they will be going to the landfill
- students talking to each other on the bus trip
- instructor tells students about the number of trucks that bring in trash and recyclables and weighing the trucks at the building the bus passes by; asks students why they weigh the truck; explains how much money they get for trash and recylcing; shows students a container they use for foam, carboard, mixed recycables, car batteries, used oil etc.
- students take survey
- students observe a pile of tires and instructor explains the process the tires will go through 
- I would have said they students were observing the processes of recycling and they were viewing a model of the whole process, even if they were doing it on a bus. The instructor was at the front addressing the entire class and the students seemed engaged with the lecture/conversation (students make sounds at the different things they are seeing; do not ask instructor any questions)"
8,Providence - Crazy Machines,2015-07-14,3,0,0,0,0,0,0,0,NA,NA,"- students on bus
- instructor discussing what they saw with the students; giving students candy for getting correct answers (i.e. what types of machines did we see today and in what process it was used? Name a container you can recylce? What type of cardboard can you noy recycle?)
- students take survey
- students continue answering instructor's questions for candy
- Students and instructor discuss why they can recycle containers for food referring back to what they learned on the field trip 
- Students will answer questions, and several times the instructor will ask ""why?""
- I would have said communicating because the stduents are discussing what they found on the field trip through the recylcling plants and thinking about why things happened and connecting it to previous things they have learned"
8,Providence - Crazy Machines,2015-07-14,4,NA,NA,NA,NA,NA,0,0,NA,"-they are going around and greeting each other (high fiving each other) and making sure to say names because the teacher thinks it is important for them to all know each others' names and build a community
----the students look embarrassed to be doing this, everyone is mumbling
-signal right after they do their greetings (2:22)
-they are sharing ideas about how to decrease waste
-someone suggests building more landfills but everyone agrees that is bad for the environment (defining problems?)
-teacher tries to encourage their creativity as engineers and tells them to give any idea even if it ""sounds crazy""
-they are discussing alternatives to plastic and ways to recycle
-it seems like in crazy machines, so far, they do a lot of learning through discussion because the teachers want the students to be thinking about the concepts they learn beyond math or ""that's just the way things work""
----and they also want the children to be environmentally conscious in their design process and in their every day lives
----the discussion seems important because a lot of engineers work collaboratively on projects and brainstorm ideas together (yet it doesn't seem like discussion fits in any of the codes we are looking at? or does it, thoughts?)","- students in a circle in the classroom; instructor tells students they will do their ""morning greeting"" because they missed it in the morning (students go around in a circle and give each other a high-five and say ""good afternoon *name*)
- students take survey; students express their frusteration with having to do the survey; instructor informs them it is the last survey they have to do for the day and they will be playing a game after
- instructor asks the students to come up with ideas for where the trash can go in 23 years (becuase landfills will be full in 23 years which they learned previously on their field trip); students give their opinions and share what they can do personally to help; discuss why certain options would or woould not work; instructor tells students this will be their generation's problem to solve; encourages students to think of the craziest ideas they can come up with; ""think like an engineer"" (asking, communicating) - communicating because they are further discussign their findings from the field trip"
8,Providence - Crazy Machines,2015-07-20,1,0,0,0,0,0,0,0,NA,NA,"- students and instructors in a circle playing a game not STEM-related 'two truths and a lie"""
8,Providence - Crazy Machines,2015-07-20,2,NA,NA,NA,NA,NA,0,0,NA,"-the students are building catapults individually (communicating findings because they are building a model)
-the video blacks out for a pretty significant amount of time (1:00-1:20) but there is still audio
-they continue building their catapults through the rest of the video","- students in groups using instruction to build their own individual catapults using milk cartons, spoons, tape, rubberbands (students adding their own variations) (modeling)
- students take survey
- instructors walking around offering help to students with their materials (cutting tape, offering suggestions)
- instructors tell students they will go test thier catapults in the hall once they are finished; They did not get to testing their catapults in the video, but I'm assuming this would have been coded as observing and generating data because it was mentioned in the video that they would be doing this"
8,Providence - Crazy Machines,2015-07-20,3,0,0,0,0,0,0,0,NA,"-the students are in the hallway testing their catapults (but they are not writing any data)
----they are waiting to pelt someone with their catapults
----the man they surprised was unimpressed with their flimsy balls but some of the students threw their whole catapult at him (it was just a milk carton and some other recycled material
-then the students go back for snack
-some students go look for a flag for a game of capture the flag while the rest of the class watches them through the video screen",NA
8,Providence - Crazy Machines,2015-07-20,4,1,1,1,1,1,1,5,"- Students are building catapolts MODEL
- Some students are in the hall learning about levers- lots of vocab but sounds hands on 
- A few students are ASKING questions about how best to use their models
-Students are working together and COMMUNICATING on how to build
- Students are OBSERVING how their models are working
- Students are GENERATING data by trial and error and tweaking their models as needed
- They are building different models","-students are building something (what are they building??)
----teacher is asking students to think about how the ""effort"" increases as the ""load"" increases
-there seems to be more than one thing going on right now
----students are given the option to work on what they want to (Rube Goldberg machines, improving their catapult designs, and one more project that I don't know what it is) 
----^something about a puppet?
----one of the teachers is taking small groups of students to talk about levers and how ""effort cost"" changes when the load increases (observing about how effort cost increases)
-students are asking questions about different materials they are using and asking about how to get their Rube Goldberg machine better 
-some students are figuring out the range of their catapults (generating data but it is unclear whether they are actually RECORDING the range of the catapult)","- students creating several machines in groups (some making levers, some working on thier catapults, some making towers?) (modeling)
- instructor explaining a lever to a group of students; poses question ""how would you get it to balance? What does your effort need to be in relation to the load? ""if you double the load, how much do you have to increase your effort?""; instructor tells students to note the effort they need (the camera is not on this instructor or group of students but I can hear them) (asking, observing, generating, modeling, communicating none of which I can see on camera)
- some students testing their models (modeling, generating)
- one student drawing a design for a robot (including where they would put the joints so the robot can move); instructor offering suggestions
- video hard to follow (multiple projects happening at the same time; instructors in two different rooms working with different groups of students doing different things) one instructor taking groups of students out in the hall to test a lever (can't see), one instructor going around to different groups of students helping them with different projects"
8,Providence - Crazy Machines,2015-07-21,1,0,0,0,0,0,0,0,NA,"-students are waiting together with some other groups, getting ready to go on a field trip
-they do their mroning greeting again
-they do another team building activity after their greeting",NA
