program_ID,program_name,response_date,signal_number,Asking,Observe,Generate,Model,Communicate,Any Work With Data,Sum Work With Data,Qualitative Coding,Initials,Josh notes
8,Providence - Crazy Machines,2015-07-21,2,1,0,0,0,1,1,2,"-the instructor uses a 3D model of a gun they use (I think it's a particle collider?) ""to slam into things"" to talk about what he does (communicating)
----he also brings out a piece of basalt to show the result of the impact
----they also project a tsunami's progress in Asia and uses the model to talk about how earthquakes can cause waves like that
 -students are asking a lot of their own questions ",HM,
8,Providence - Crazy Machines,2015-07-21,3,1,1,1,0,1,1,4,"-students are thinking about a comet hitting the Earth and the expert tells them that it travels faster than the speed of sound
----the students are asking many questions and are trying to come up with solutions of how they would deal with the sound
-one student asks about a model and when the expert asks if anyone knows what it is, one student gets SO EXCITED that he starts choking and can't answer 
----the expert is acting very excited as well (which may be bringing up the mood of the students)
----student asks astronomer if it's true that one can sit on their porch and watch a meteor break up in the atmosphere (he understands shooting stars!
""Why does Pluto look blurry?"" (asking questions/defining the problem)
----^here, the student asks the question and the astronomer is defining the problem (the problem being that Pluto is so far that we still do not have the best images of it)",HM,
8,Providence - Crazy Machines,2015-07-21,4,0,0,1,0,1,1,2,"-the students are on a tour in a museum looking at Egyption artifacts and asking questions
-they observe a mummified ibis and and a tablet that was clarified and interpreted by a grad student
-cuts to later in the day (7:50)
-I think this field trip was to a university",HM,
8,Providence - Crazy Machines,2015-07-27,1,,,,,,0,0,"-""you were all helping and that was all good team work. Let's continue to support"" (one of the teachers fostering collaboration between students from an activity they had done with the larger summer group that morning
----Right after they did their greeting activity (which helps them learn names and get to know each other)
-It seems likely that this video was not coded because it was only a little over 2 minutes long and they did not do anything directly related to their learning",HM,
8,Providence - Crazy Machines,2015-07-27,2,1,1,1,1,1,1,5,"-It seems like students are working on a worksheet of some sort?
----apparently they were drawing examples of machines they saw at the skating rink (i.e. wheels on the roller blade was a type of wheel and axel)
-student explains to one of the teachers what ""too strong"" means in terms of a meme (unrelated, but funny)
-Students are sharing what sort of machines they saw at the skating rink (communicating findings)
-they seem to be specifically talking about ""simple machines"" (a machine that does not use electricity)
-they have the option to either make a pinwheel or a car for their project
----the teacher is modeling (communicating) what the students will be making for their wheel and axel projects and the students are observing
-the rest of the video consists of students and teachers handing out materials",HM,
8,Providence - Crazy Machines,2015-07-27,3,1,1,1,1,1,1,5,"-now students are building their projects (in order to better understand how wheels and axels work) with teacher support
----students are asking questions on strategies to build their projects better (both to each other and the teachers)
----students are also observing how the axel is fundamental to the movement of their wheels
-whoever coded this noted that students are generating data, however, I do not see any of this in the video
-the students are using models (communicating) that they built (but not all students have finished their models by the end of the video)",HM,
8,Providence - Crazy Machines,2015-07-27,4,1,1,1,1,1,1,5,"-students are testing their Rube Goldberg machines while one of the teacher films (I think they refer to this project as ""kinetics"")
-students are again given the choice on which project they'd like to work on (puppets or kinetics) (meaning autonomy! would be interested to look at survey responses for these sorts of clips)
-many of the students seem really excited about their kinetic experiment
----they seem to be observing how different designs effect the marble they roll through (observing, not I'm not quite sure what the end goal is for that project)",HM,
8,Providence - Crazy Machines,2015-07-28,1,0,0,0,0,0,0,0,"-they are playing a game that has been seen in previous videos (it seems like they do greetings and this or some other game every morning)
-then they share their likes or dislikes about the game they were playing (ways to make it better and things to keep doing)
-the students are then told what they are doing for that day (student audio is a little unclear, and they are reading what they are doing, but it sounds like it's going to be a field trip)",HM,
8,Providence - Crazy Machines,2015-07-28,2,0,0,0,1,1,1,2,"-They are at the Temple of Music and will be competing building ""puff mobiles"" (puff mobile = a car that only gets wind power)
----the team (of 3 students) that makes the car that goes furthest wins (they are applying concepts they learned about wheels and axels to a car they are building for the competition: this may be why they coded this for data modeling?)
-they did not actually present their cars/compete in this clip (otherwise I maybe would have seen that as communicating findings)",HM,
8,Providence - Crazy Machines,2015-07-28,3,0,0,0,1,1,1,2,"-now students are participating in a hula hoop contest
----they are again in teams of 3
----students are yelling about a certain team cheating because he dropped the hula hoop and picked it up again
-It seems like the activities are not really related to their learning, they are just having a fun day in the park (it is one of their last days of the program)",HM,
8,Providence - Crazy Machines,2015-07-28,4,0,0,0,0,0,0,0,"-students are having their snack and the signal was in the middle of snack
-students clean up their garbage and get ready to leave",HM,
7,Providence - Down City Design,2015-07-09,1,0,0,0,0,0,0,0,"-the first part of the video is just the group walking to their destination (which is unknown to me)
-they are going to play a game before they go into the classroom (but the instructors are having a hard time getting the students to focus)
-they just play a name game for the rest of the clip",HM,
7,Providence - Down City Design,2015-07-09,2,1,1,1,1,1,1,5,"-the students are looking at pictures of different houses and thinking about how different designs in architecture serve different purposes (observing)
-They are using these examples to brainstorm ideas to propose for their own design (not sure whether they will actually build this later or just conceptualize the space through blueprints or a model)
-this was coded for communicating findings (which is likely because the coders mark demonstrating concepts using a model, in this case the photos, are coded as such)
-based on their conversations, they are designing some sort of architecture for the outside of a school (not sure if it is their school or it's a project for people outside of their program: there was some mention of trees outside the school and whether they were big enough for one of the structures shown in the picture)
-there are two groups of students, each with one instructor, looking at the same photos but seperately. Later they will come back together and share their ideas together as proposals for the design they will all do together
-I can't see them generating data but they are generating ideas?
-The students may have been asking questions at some point, but it was mainly the instructor asking the students questions to prompt their ideas",HM,
7,Providence - Down City Design,2015-07-09,3,0,1,0,0,1,1,2,"-after disciplining a few students individually and getting the groups to settle down (""Miss I am so ready to learn!"" not sure if this was sarcasm or not)
-the students then do an activity where one student volunteers to model, who then picks a pose and the rest of the students have 20 seconds to sketch them (observing?)
-each student gets a turn to pose while the rest of them draw (if this has any relation to their topics, it must be to scaffold their learning of drawing blueprints or models?)",HM,
7,Providence - Down City Design,2015-07-09,4,0,0,0,0,0,0,0,"-the students are participating in some sort of relay in three teams (4 or 5 students per team):
----the students are coming up with ideas (for their design) and then run and write their ideas on a big piece of paper
----teachers make sure students know that their ideas can be crazy, they don't have to be realistic because it could lead to something else later
-after the relay timer ends, the students all gather together and will discuss which ideas are the most crazy, which are the easiest, and which are the most practical
(sidenote: the prize for the winning team is mint life savers? because that's what kids want, boring mint candy)",HM,
7,Providence - Down City Design,2015-07-15,1,1,1,1,1,1,1,5,"-the students are building models of tables to scale with popsicle sticks in groups (a few students are working individually)
-the students get to decide what the scale is (teacher gives an example of one popsicle stick being equal to eight feet)
-the students do ask questions as they are building their models (however they are more related to how to do the activity rather than exploring concepts)
-I believe this was coded as generating data in terms of their models being counted as ""data""
-first the students sketch out their models on paper before building the tables out of paper and popsicle sticks (generating data?)
-so it seems that students actually get to choose what they are building, table was just an example
-(note: one student, Brad, was apparently being bullied on one of the previous days. He is one of the white kids and doesn't seem to get along with anyone in the program and in this segment he refuses to participate in any of the activities)",HM,
7,Providence - Down City Design,2015-07-15,2,1,1,1,1,1,1,5,"-the students continue to work on their models, but at this point they are actually using the glue to piece things together (based on the structures that are partially finished, it seems like a few of the groups are building houses)
-I really don't see how the students could be observing (unless they count the students observing their group members helping build the structure)
-maybe I need to see that chart of the specific definitions of criteria the coders were using for these videos again 
-the teachers in this program seem more willing to allow students not to participate if they do not want to but they do insist that students do something instead of just sitting there (but it seems like they also struggle to get students to listen to them more than some of the other programs)",HM,
7,Providence - Down City Design,2015-07-15,3,1,1,1,1,1,1,5,"-in this video the students are still working on the same project (models)
-seems more and more students are becoming uninterested in the project (""This is straight up like schooling. This is why I don't want to be here."")
-the teachers decide that it would be okay to take the group that is rebelling to the gym for a few minutes and allow them to play basketball (I get that managing a group of kids can be really hard, but the fact that they gave in so easily speaks to why they have so much trouble controlling students in the first place)
-students seem to get less productive the longer they spend working on this project (but some of the houses do look pretty cool)",HM,
7,Providence - Down City Design,2015-07-15,4,0,0,0,0,0,0,0,,HM,
7,Providence - Down City Design,2015-07-16,1,0,0,0,0,1,1,1,"-the teacher is trying to get students to think about how the shape they are sitting in can influence how they interact: observing (aka sitting in a circle allows for students to talk to each other across the table)
----though this clip wasn't coded for observing?
-they talk about what they like about the images of houses again (this seems like a design brainstorm session)
-the teacher is showing students a 3D model they built on a computer program and allowing students to observe and ask questions about the model (which again is not coded for in this video)
-so eventually the students will be actually building a structure outside of a school (I see now that the popsicle stick activity was the teacher scaffolding student learning about building structures so that they can transfer that knowledge of gluing popsicle sticks together to nailing boards together)
-the communicating code must come from the teacher demonstrating through a model again",HM,
7,Providence - Down City Design,2015-07-16,2,0,0,0,0,1,1,1,"-the teacher is showing students tools and actually stated ""we are just making observations right now"" then writing down what students observe about the tools (and yet this is not coded for observations!)
-even though the teacher is the one writing, is this not generating data since they are recording their observations?",HM,
7,Providence - Down City Design,2015-07-16,3,0,0,1,0,0,1,1,"-""We are not playing with tools, we are using them. Playing is dangerous"" -a student
-the teacher is briefing the students on how they will measure the wood and cut straight across using the tools they have before they go out and actually use the tools
-students are split into three groups, each will be doing a different task: one group is working with the drills and marking out where the wood should be cut, one group is marking out the wood as well but then they will actually use the saw to cut the wood, the final group is also measuring out pieces but they are using a hand saw instead of an automatic one
-one student was waving the hand saw around while the teacher tried to help students clamp the wood, and was right above her head (very scary)",HM,
7,Providence - Down City Design,2015-07-16,4,0,0,1,0,0,1,1,"-students are still in the shop working with wood (I think they will actually be using these pieces to build something but I'm not sure if it's for their main structure project or if this is another activity for scaffolding)
-the teachers are struggling a lot with getting the students to behave (which can be dangerous around all these power tools)
-I would say the students are observing both the teacher demonstrate how to use the tools and their classmates using them
-the students rotate their groups (so it seems they are just learning skills right now)
-no one is writing anything down, so the generating data must be counting the pieces of wood as their data?",HM,
7,Providence - Down City Design,2015-07-22,1,0,0,1,0,1,1,2,"-students are split into two groups: one team is digging outside (for an unknown purpose right now) and the other group is making their  own shirts. The idea is that they will switch once the digging group gets tired
-there are circles painted on the ground where they are meant to be digging (I think they are digging holes for posts so they can build their structure
-I feel like I would have coded this one as zero? I don't see where they are data modeling or communicating findings",HM,
7,Providence - Down City Design,2015-07-22,2,1,0,1,0,0,1,2,"-students are still digging holes in the ground for their structure
-student starts calculating how many inches they have already dug and how many more they need to reach 3 feet total (generating?)",HM,
7,Providence - Down City Design,2015-07-22,3,1,0,1,1,0,1,3,"-students are working in groups in a timed activity where they have to build a model with legos (I think they are aiming to build something specific, not creatively)
---the catch is that one student (the director) has the directions and has to tell the builder how to build it but they are not allowed to point, while one student in each group is the observer
-they are asking each other questions to try to figure out how to build the model
-one of the students is frustrated that his partner is not cooperating with the project. He is in the director position and is meant to give the builder directions, but their builder did not understand the instructions so he gave up and started building whatever
----the teacher noted the director's frustration, but kept telling him that he is not allowed to talk since he is the director, which frustrated him further (she did however talk to the builder after the director walked away and tried to get him to start working again)
-I think it is really great that the teachers try to explain to students why rules are certain ways, but the students attitudes sort of shows why it's important to be a little more firm when it comes to classroom management
-""we should not have the phone out, we do not need the phone"" is very gentle and maybe not as effective as ""put your phone away""
-""Daniel, are you willing to help the team?"" ""No."" (then the teacher just backs down and lets him be)
-one of the other students pointed out that Daniel is not participating at all, but the teacher simply tells him that Daniel didn't want to do anything and brushed it off
----other students around them seem to be less engaged as well",HM,
7,Providence - Down City Design,2015-07-22,4,1,0,1,0,0,1,2,"-students are back to digging holes in the yard
-the signal is in the beginning of this video
-Daniel just hopped into one of the holes, which then prompted a few other students to hop in (but the teachers don't seem to mind)
-students are getting really into digging the holes to the point where they are resistant about going to lunch, so the teachers allow them the opportunity to come back after lunch if they do not have other commitments
-the teachers don't communicate with each other super well, and students often get yelled at by one teacher for doing what another told them to do
----one student had the idea to only have one of them go around to the door that was unlocked so they could unlock the closer door from the inside for everyone else to get in. One of the teachers approved this idea and sent him to open the door, but it turns out the administrators could just buzz them in. The other teacher then yelled at the student to come back because ""no one told him he could go"" even though someone did. (this may influence how he feels about the program and in turn his engagement?)",HM,
7,Providence - Down City Design,2015-07-23,1,0,0,1,0,0,1,1,"-the students are back in the ""shop"" measuring and cutting planks of wood for their structure
-there are many students just sitting around while their group members work (there isn't much for them to do, most of the activities are a one or two person job)
-apparently the boards were organized but have since disappeared or gotten mixed up (not surprising considering how disorganized the program is. It is a big room with many students and not many teachers)",HM,
7,Providence - Down City Design,2015-07-23,2,0,0,1,0,0,1,1,"-they are still in the shop, continuing to measure and cut pieces of wood based on the instructions they were given on how much to cut
-I can hear the power saw running in the background (but both teachers are working with students using the handsaw, so I'm nervous that students are using the power saw unsupervised)
-again, there are many students just sitting around (only one person per group can use the saw)
-----so there is a teacher manning the power saw (she just doesn't have a microphone)
-some of the students are helping one of the teachers find missing pieces that they have already cut (well, the teacher is trying to get them to help, but the students are not very enthusiastic about it)
----it seems surprising that the students do not care more about the wood pieces since it is ultimately for building their own design (I thought they would be more invested)",HM,
7,Providence - Down City Design,2015-07-23,3,0,0,1,0,0,1,1,"-students are carrying the large planks of wood that they cut out of the shop (not sure where) but they are leaving the small ones so the teacher can count them and figure out how many more small pieces they need
-one of the teachers just came out of a bus that seems to be for the students (didn't see if they put wood in the bus, but I assume they must have? I had previously thought that the shop was located in the same place that the students dug the holes for their structure but now I think they must be in different places)
----confirmed: the wood is in the bus
-the students continue to gather wood and any of their items left in the shop (it seems as if the students will not be returning to the shop so they don't want to leave anything behind)",HM,
7,Providence - Down City Design,2015-07-23,4,0,0,1,0,0,1,1,"-the students are back to where they dug the holes outside (I think it's a school) and they are digging again
-they are bringing the wood inside (presumably because it is towards the end of the day and they know they won't be using the wood today anyway)
-when the teacher said, ""I need someone to help me bring the wood in"" she got no response but when she simply says, ""I need two volunteers"" she immediately gets three students running over
-there is one student cutting a giant tube with a handsaw and isn't really supervised (this seems dangerous becaues he is using his foot to stop the tube from rolling around but it's still not stable
-the students are fighting over who gets to dig in the hole
----Xavier is sitting by a hole but not actually digging, yet when the teacher asks him to move he refuses because, ""this is my hole"" so the teacher hands him a plastic cup and tells him to start digging
----to his credit, Xavier does lie on the ground and start digging out the hole with the plastic cup
-it seems as if the ""generating data"" code seems to count the structure they are building as data",HM,
7,Providence - Down City Design,2015-07-29,1,0,0,0,0,0,0,0,"-the students are in the gymnasium shooting around basketballs (doesn't look like there is much structure in the activities at this particular moment)
-the audio cuts out about a minute in (but it doesn't really matter much because the students aren't doing anything other than shooting hoops)
-some of the students are playing ""titans"" and Daniel was ""killed"" so he is laying on the ground",HM,
7,Providence - Down City Design,2015-07-29,2,1,0,1,1,1,1,4,"-the entire clip has no picture but by the sounds, the students are finally building!",HM,
7,Providence - Down City Design,2015-07-29,3,1,0,1,0,1,1,3,"-at this point the students have built the bases for their benches, and it is coming along nicely
----I knew that they were really going to build this structure, yet I still find myself being surprised by how nice it looks
-a small group of students say they never got to play a game after snack so one of the teacher takes them to the gym while the other students keep working on their structure
-some of the students are better at working together than others
-I think action of building is being coded as generating data and the structure itself is coded as using a model (but since they are not discussing any of the physics of using the tools or building, it does not seem to be very science related)",HM,
7,Providence - Down City Design,2015-07-29,4,0,0,1,0,1,1,2,"-two of the benches are finished and one of the students seems to be ""testing it"" and is laying on the bench (amazingly he stays there undisturbed through the whole video clip
-some of the students (the group with Xavier) is working together, but are sort of aggressive about it
----Xavier helped the student with the drill find the right hole to drill through, but he does this by calling him an idiot and grabbing his wrist and moving it
-considering how much it seems the students who are being helped need so much close supervision, and how many students are working on their own anyway, it's amazing how well the structure is turning out
-I might be interested in going back to see which student said he did some building projects with his dad, Xavier has been working steadily by himself for a while and seems to be doing really well",HM,
9,Providence - Explore the Bay,2015-07-09,1,0,0,0,0,0,0,0,"-Instructors are having students try to figure out a riddle, it does not seem to be related to anything they are studying
-They seem to just be trying to keep the students occupied",HM,
9,Providence - Explore the Bay,2015-07-09,2,0,0,0,0,0,0,0,"-The students are gathered around one of the instructors, who is leading a conversation/lecture about tides and the area they are in to preface what they will be observing (she is asking the students to answer questions and think about the things she is talking about, so exploring topics?)
-survey was in the middle of the video? I thought they were meant to be at the end because then the signal/survey doesn't apply to the second half of the video (4:35)
-It looks like they kept filming because the students were continuing the same activity (i.e. listening to the instructor/answering questions)",HM,
9,Providence - Explore the Bay,2015-07-09,3,0,1,1,0,0,1,2,"-students are collecting small specimen from the water (shrimp) and making observations about what they find (no written data)
-some students are listening to an instructor talk about what they find
-it looks like they are working in small groups to collect the data (shrimp, fish, other)
-signal was given in the middle of the video again (2:55)
-students try eating a plant that the instructor tells them is edible (I think it's just a side-note/observation but not related to what they are learning)",HM,
9,Providence - Explore the Bay,2015-07-09,4,0,1,1,0,0,1,2,"-students seem to be identifiying some of the things they found, guided by the instructor
-Students are then prompted by a reward of ""100 sand dollars"" (which seems to be a recurring form of reward in the class) for finding specific objects at the location (looking for mermaid's purse, necklace, or toenail) and it looks like they are working individually to find them
-student makes an observation without being prompted ""they look like tadpoles"" (3:30)
-whenever a student finds the object they are looking for, the other students (encouraged by the teacher) come to see as well
-students use a guide to figure out what they are looking for
------a girl tells her teacher she has already looked at the guide, and was able to describe the mermaid's necklace when the teacher asked",HM,
9,Providence - Explore the Bay,2015-07-15,1,1,0,0,0,1,1,2,"-Students are writing questions down (presumably about the activities they have done previously, there was some mention of a question about the water treatment plant)
----later specifies that they get 10 sand dollars for each question they have for the video and the research (but it is unclear whether they are generating questions and answering them or answering questions that were already laid out)
-teacher tells them they will be ""paid"" for each question they act (I think it must be in ""sand dollars"" because she says they will lose sand dollars for touching their phones)
-students are watching a video and writing on their paper (possibly answering questions about the video)
-""what did you guys see so far?"" is the teacher prompting students to discuss their observations about the video (8:30)
-the teacher lets the students know they will be seeing the place discussed in the video tomorrow",HM,
9,Providence - Explore the Bay,2015-07-15,2,1,1,0,0,1,1,3,"-students are answering questions by doing online research, using one computer for each small group of 2-3 students
----their groups are called ""districts"" (I wonder if they work in these same districts when out collecting data in the field)
----the questions they are working on answering are questions they have generated themselves
-students are invited to share their favorite question from their district and the answer they found (presenting findings)
----then teachers prompt further discussion on the students' findings",HM,
9,Providence - Explore the Bay,2015-07-15,3,0,0,0,1,0,1,1,"-students are playing an icebreaker game where they say their name and a food with the same letter (not related to school topics)
-two student volunteer is asked to collect dirt and grass in a jar (generating data)
-turns out the dirt was used for mixing into water so they could test filters they built in groups (in a later video)",HM,interesting about collecting dirt and grass - watch again
9,Providence - Explore the Bay,2015-07-15,4,1,0,0,1,1,1,3,"-students are making filters in their district groups using materials they ""bought"" (using sand dollars?)
-they seem to be competing to see who's design will filter water to be the most clear and will test them all at the same time
-before each filter is tested, students are asked to explain how they built their mode (data modeling)",HM,
9,Providence - Explore the Bay,2015-07-16,1,1,1,1,0,0,1,3,"-students are on a field trip to observe a water treatment plant
-signal (3:12) towards the beginning of the video for some reason
-the video is mainly students just observing what goes on in a water treatment plant as an expert gives a lecture on what is happening
-some students do generate their own questions for the expert as they walk around the facilities",HM,
9,Providence - Explore the Bay,2015-07-16,2,1,0,0,0,1,1,2,"-students continue to ask the expert at the water treament facility questions
-observing an empty tank in the facility
-they also observe the water in a different tank at the facility and then the expert talks about the whole process of cleaning the water one last time
-teacher points out that the students should observe the how the water looks cleaner
-finally they observe the disinfection tank and many note how it smells like chlorine 
----they had learned that later the chlorine must be neutralized because it can be harmful to some of the animals living in the bay (which is where the water ultimately goes) so some pointed out that there were ducks on the water and wondered if that was bad for them (observations, asking questions)",HM,
9,Providence - Explore the Bay,2015-07-16,3,1,1,0,0,1,1,3,"-Teachers put ""1972"" on the board and the students are asked to guess what is significant about the year (this was an introduction to the topic of saving the bay and keeping it clean aka clean water act)
-their class seems to have the theme of environmental sustainability and eco-friendliness
-while the teacher is lecturing she asks the students many questions and encourages them to give their best answer even if they don't necessarily know (interpreting and communicating findings)
----many of her questions are asking them to think more deeply about the topics, which is likely the ""interpreting"" aspect
-they are also observing a life size model of a seal that the teacher is giving information about, while continuing to prompt the students with questions",HM,
9,Providence - Explore the Bay,2015-07-16,4,1,1,0,1,1,1,4,"-the seal has model organs inside, so the students continue making observations about the seal's internal organs
-the stomach actually has small animals inside representing the seal's diet!
-the seal's stomach also includes a plastic bag, and the teacher prompts students to think about why that would happen and how that effects the animal (going along with their theme of eco-friendliness)
----she asks what ""we as a society"" has done to reduce the amount of plastic bags
-the students are also asking questions about the model seal
-one student asked if the seal had a baby inside, and the other students dismissed the question as dumb. HOWEVER, later on it turns out that there is a small baby inside, which leads the teacher to talk about the development of the seal
-students are asked to bring up the salinity of a container of water in their district groups (experiment is not shown in the segment of film because of the signal and survey, only some directions are shown)
----each group is given a large sheet of paper to bring back to school with them (reason unclear)",HM,
9,Providence - Explore the Bay,2015-07-22,1,1,1,1,1,1,1,5,"-students are counting in their districts how much plastic they gathered (from one of their field trip sites at the bay?)
-they are asked to write down the amount of plastic each district gathered (recording data!)
-they are then sharing their findings with each other based on calculations (analysis?) they did with the data
----they were calculating how many pieces of plastic they collected together over four days (134 pieces)
----she then asks them to calculate how many pieces they would have collected over four weeks
----she has them talk through the process of how to calculate this out loud to the whole class, and after some discussion and the students have still not come up with a solution after the teacher prompts them with more questions she has them discuss in their smaller groups
----the teachers want them to understand why certain calculations work",HM,"6:30, students discussing multiplying by four - watch previous video (segment 1) too & watch video after, too"
9,Providence - Explore the Bay,2015-07-22,2,0,0,0,1,1,1,2,"-students are making a craft out of recycled plastic, seems to be a decoration (the purpose is unclear)
----it seems as if they are both trying to find a use for the plastic and also to show off how much trash/plastic they have collected from the bay or recycled from their snack/lunch
-noteworthy? the teachers are sure to use each students' name when talking to our about them
-the segment is coded as communicating findings or interpreting findings, but it doesn't seem like the students are doing much critical thinking beyond how to hang the plastic (but it would be interesting to see how the students felt about the activity in their surveys) ",HM,
9,Providence - Explore the Bay,2015-07-22,3,0,0,0,0,0,0,0,"-I think students are building a model/drawing up plans for a city (likely trying to make their cities environmentally friendly)
----they are using paper and pencils to draft their city and then it looks like they will be using an aluminum pan to build a model of their city
----the teachers specify that their city won't be flat so they need to use something to prop up their ""city""
-the video jumps to a later time in the day (4:13) and they are outside having their snack
-they are just running around freely for a while and then they start playing a game (does not seem to relate to the topic, not directly related to their learning, but it does seem important to give the students a sort of cognitive break and helps strengthen the relationships between students and teachers)",HM,
9,Providence - Explore the Bay,2015-07-22,4,1,1,0,1,1,1,4,"-students are back to building their models of a city (data modeling?)
*so it's clear that data modeling is when they use the city models to observe phenomenon that they are studying, but is the actual building of the model itself considered part of data modeling?
-now it is clear that the reason their cities cannot be flat is they will be spraying them with water to see how it trickles down
----all the models will have an ocean in them (this is making more sense now)
-this segmented is coded for asking questions, but even though the students do ask questions, they are mainly about the logistics of building the models and not really related to the topics they are learning
-they observe the different ways they might build their city as the teacher demonstrates",HM,
9,Providence - Explore the Bay,2015-07-23,1,0,0,0,1,1,1,2,"-first the teacher is just lecturing on some material (the geography of Rhode Island and how the rivers lead into the bay and the effect of pollution in those rivers)
----this then leads to a conversation about state and federal laws and how that affects the protection of the bay
----students were asked to recall the date of the Clean Water Act, which they talked about on a previous day and then were asked if they thought it was a state or federal law
-they spend a very long time setting up the activity (where they pretend a tub of water is the ""Red River"" and follow how it changes from presettlement to development), sadly right as they start the activity, they are signaled to take the survey
- it seems strange that this clip was not coded for observing (as they were observing the teacher point to the map and talk about the rivers in their state) but they did code this clip for modeling, which this clip shows a lot of set up for using the model to explain phenomenon but do not actually get to the activity",HM,
9,Providence - Explore the Bay,2015-07-23,2,1,0,1,1,1,1,4,"-the students are modeling what the Red River would look like through stages in the cities development around it. During each stage, the students add a liquid to the tub of water and the teacher asks them questions about how they might want to interact with the river (i.e. would you swim in it?)
-the students add contaminates to the water as the teacher tells a ""story"" about how these things came to be in the river and the effect it has on the river and the creatures in it (it does not seem like the students are writing anything or recording data, only thinking about the effects these things have on the river and observing the water in their tubs)
-signal in the middle of clip (5:30)
-after students have put all their materials in the tub of water, they are given pencils and paper to write down their observations
----I think the ""generating data"" code must have either come from the students putting the liquids into the tub OR from when they actually wrote down their observations
-they are also discussing their observations with each other and with the teachers",HM,
9,Providence - Explore the Bay,2015-07-23,3,1,0,1,1,1,1,4,"-students are asking their own questions about the topic without being prompted (asking questions)
-teacher is leading students to think about social change and how they can help enact their own social change to help save the bay
-not sure why they coded this clip for generating data, the rest of the clip they are just in transition time (going to the bathroom, preparing for snack time)",HM,
9,Providence - Explore the Bay,2015-07-23,4,0,0,0,0,0,0,0,"-teacher is giving the students instructions for when they are out on their field trip
----they will be going around a small area of the city and placing stickers on storm drains about how to properly dispose of waste and warning citizens that throwing things in the storm drain will lead directly to the bay",HM,
9,Providence - Explore the Bay,2015-07-29,1,0,0,0,0,0,0,0,"-today is evidently ""payday"" when the kids collect the sand dollars they have earned throughout the week (I think the groups use these sand dollars to buy materials for their activities, which means having more of the currency gives them an advantage in their competitions)
-the teacher prefaces the bridge building activity as a way to practice engineering (students aren't shown doing activity in this clip)",HM,
9,Providence - Explore the Bay,2015-07-29,2,0,0,0,1,1,1,2,"-students are in the middle of building their bridges at this point, using marshmellows and toothpicks (data modeling?)
-they are not doing any analysis, only the building of the models (later they test how many pennies the bridge can hold for weight but not in a clip that has a signal *found in day 7/29 seg 7)
-this clip is coded for communicating findings, however this is coded for students communicating an idea through their model",HM,
9,Providence - Explore the Bay,2015-07-29,3,0,0,0,0,0,0,0,"-students are taking a paper survey (do not know what it is for or what is on it)
-then they move outside for snack and games (same game as before, similar to red light, green light)
-then they come back inside and one of the teachers give them an overview of how they will be presenting tomorrow to the other STEM programs and what they will be presenting on",HM,
9,Providence - Explore the Bay,2015-07-29,4,0,0,0,0,0,0,0,"-students are working in groups (not the same as their district groups) to prepare a presentation on one of the topics from their program, they are writing on poster paper
-then the students are asked to write reflections about their experience over the summer",HM,
